"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2390","where tf does my aunt find the deals she finds??? she just bought me glossier cloud paint for like £2",FALSE,0,NA,2019-04-02 16:43:36,FALSE,NA,"1113119802640531456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dprchar",0,FALSE,FALSE,NA,NA
"2391","Best Glossier Products 2019: Everything That's Worth Your Money https://t.co/gbvfK2a9Pd https://t.co/MgukQXxaSj",FALSE,0,NA,2019-04-02 16:42:33,FALSE,NA,"1113119538638336000",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","MindfulRadiance",0,FALSE,FALSE,NA,NA
"2392","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:41:52,FALSE,NA,"1113119366953029632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kathmcpher",236,TRUE,FALSE,NA,NA
"2393","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:41:39,FALSE,NA,"1113119312364081152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisyLindsay",236,TRUE,FALSE,NA,NA
"2394","she uses @glossier cloud paint in beam 😔 https://t.co/9a5KTraOB3",FALSE,0,NA,2019-04-02 16:40:32,FALSE,NA,"1113119030712459265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ratbitchghost",0,FALSE,FALSE,NA,NA
"2395","@biketrouble I like Glossier’s and I also like BEAUTY TUBES: https://t.co/G9McpBH8fq",FALSE,0,"saylehan",2019-04-02 16:38:25,FALSE,"1113118108946980865","1113118498471972865","51148026","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","saylehan",0,FALSE,FALSE,NA,NA
"2396","Babe stole my stretch concealer, so to replace it I spent +$80 on more @glossier products cuz self control 🤪💋",FALSE,0,NA,2019-04-02 16:37:51,FALSE,NA,"1113118356058537985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbystffns",0,FALSE,FALSE,NA,NA
"2397","@glossier and this is why you guys are my favourite brand on social media",FALSE,0,"glossier",2019-04-02 16:36:01,FALSE,"1113100944768749569","1113117892701069312","2610470250","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makemackn",0,FALSE,FALSE,NA,NA
"2398","@mippy @glossier Basically: it’s bad for the planet, and we (the customer) are paying for this packaging",FALSE,1,"mippy",2019-04-02 16:35:19,FALSE,"1113116832037330945","1113117718532763648","2334141","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tighe_er",0,FALSE,FALSE,NA,NA
"2399","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:33:11,FALSE,NA,"1113117180130865152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","squarerootofsav",236,TRUE,FALSE,NA,NA
"2400","@Tighe_er @glossier I associate this kind of thing with prestige brands, or brands trying to seem luxe - which I do… https://t.co/Pm5BX6Tt9M",FALSE,2,"Tighe_er",2019-04-02 16:31:48,TRUE,"1113008435363307520","1113116832037330945","76923433","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mippy",0,FALSE,FALSE,NA,NA
"2401","@speltbaby glossier sucks just saved you 30 minutes",FALSE,0,"speltbaby",2019-04-02 16:30:28,FALSE,"1113114522762354688","1113116499663880193","306797005","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adi_c12",0,FALSE,FALSE,NA,NA
"2402","RT @Tighe_er: I wish @glossier would stop with all the pointless packaging. All this for those small 4 products above? Glossier Play is wor…",FALSE,0,NA,2019-04-02 16:30:18,FALSE,NA,"1113116454231117825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexeptable",2,TRUE,FALSE,NA,NA
"2403","the glossier website is so aesthetically pleasing",FALSE,0,NA,2019-04-02 16:29:43,FALSE,NA,"1113116311364734979",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mariejoannhill",0,FALSE,FALSE,NA,NA
"2404","i want glossier products😩",FALSE,0,NA,2019-04-02 16:29:09,FALSE,NA,"1113116166241759234",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelicatamayo_",0,FALSE,FALSE,NA,NA
"2405","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:27:23,FALSE,NA,"1113115722560012288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laurkaminski_",236,TRUE,FALSE,NA,NA
"2406","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:25:30,FALSE,NA,"1113115248452624384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babysearr",236,TRUE,FALSE,NA,NA
"2407","@glossier Glossier and alpacas, life is perfect",FALSE,2,"glossier",2019-04-02 16:25:26,FALSE,"1113100944768749569","1113115232950501376","2610470250","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","babysearr",0,FALSE,FALSE,NA,NA
"2408","RT @sminero: Brick and mortar retail is not dying it’s just changing. Expect a steady drumbeat of DTC brands to open stores that are more e…",FALSE,0,NA,2019-04-02 16:24:54,FALSE,NA,"1113115095469641728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pprobinson",1,TRUE,FALSE,NA,NA
"2409","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:24:53,FALSE,NA,"1113115093032558592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fairymamii",236,TRUE,FALSE,NA,NA
"2410","fave glossier? — cloud paint https://t.co/mUKtF8cZPZ",FALSE,0,NA,2019-04-02 16:23:31,FALSE,NA,"1113114747199729664",NA,"<a href=""https://curiouscat.me"" rel=""nofollow"">Curious Cat</a>","Iorainne",0,FALSE,FALSE,NA,NA
"2411","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:22:56,FALSE,NA,"1113114603456565251",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicholeperris",236,TRUE,FALSE,NA,NA
"2412","Best Glossier Products 2019: Everything That's Worth Your Money https://t.co/QA4oHYVPNX",FALSE,0,NA,2019-04-02 16:22:56,FALSE,NA,"1113114602626277378",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","SnowCamil",0,FALSE,FALSE,NA,NA
"2413","Best Glossier Products 2019: Everything That's Worth Your Money https://t.co/udtqZZVvzB Glossier has the most hyped… https://t.co/IwuW56j7ue",FALSE,0,NA,2019-04-02 16:20:50,TRUE,NA,"1113114073074466817",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","mariehenley17",0,FALSE,FALSE,NA,NA
"2414","Living my best peacock life with the @bperfectcosmetics @staceymariemua Carnival Palette 🦚

#staceymariemua… https://t.co/jHVkIym5li",FALSE,1,NA,2019-04-02 16:20:49,TRUE,NA,"1113114070146662406",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kitch_Beauty",0,FALSE,FALSE,NA,NA
"2415","Best Glossier Products 2019: Everything That's Worth Your Money https://t.co/QMSxkPhm65 #Fashion #Beauty",FALSE,0,NA,2019-04-02 16:20:36,FALSE,NA,"1113114013418782724",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","bolddress",0,FALSE,FALSE,NA,NA
"2416","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:19:47,FALSE,NA,"1113113808799698945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xandramyg",236,TRUE,FALSE,NA,NA
"2417","yo, some1 be a friend &amp; come to the Glossier pop-up shop with me. They got fruits in their displays &amp; ya girl wants… https://t.co/Y8KztoqdJ8",FALSE,1,NA,2019-04-02 16:19:34,TRUE,NA,"1113113754420568064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AngelynexGarcia",0,FALSE,FALSE,NA,NA
"2418","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:19:23,FALSE,NA,"1113113710644551681",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","erinlrowe",236,TRUE,FALSE,NA,NA
"2419","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:19:03,FALSE,NA,"1113113623667204097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hmchapman04",236,TRUE,FALSE,NA,NA
"2420","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:18:48,FALSE,NA,"1113113562287812609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","camillekbasa",236,TRUE,FALSE,NA,NA
"2421","We tested everything from @Glossier to report back on the very best 🔥 https://t.co/EmxLMvq0KN",FALSE,17,NA,2019-04-02 16:18:04,FALSE,NA,"1113113376241090560",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","glamourmag",0,FALSE,FALSE,NA,NA
"2422","was gonna fight TSA in Cancun after they took away my @glossier milky jelly cleanser 😤",FALSE,0,NA,2019-04-02 16:17:26,FALSE,NA,"1113113216039772160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sundyex",0,FALSE,FALSE,NA,NA
"2423","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:13:25,FALSE,NA,"1113112208349818885",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cherrychapztick",236,TRUE,FALSE,NA,NA
"2424","Glossier’s social media is nominated for a Webby Award—which is basically the Oscars of the internet! Vote for us h… https://t.co/Tw7p6DyIXR",FALSE,5,NA,2019-04-02 16:09:15,TRUE,NA,"1113111158838517760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evamariealt",0,FALSE,FALSE,NA,NA
"2425","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:07:40,FALSE,NA,"1113110761520447490",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blushedbabyy",236,TRUE,FALSE,NA,NA
"2426","Feeling fresh! #ciatelondon #sparkle #sparklylips #liner #mac #lauramercier #giorgioarmanibeauty #giorgioarmani… https://t.co/A3Ug2w7J6n",FALSE,0,NA,2019-04-02 16:07:39,TRUE,NA,"1113110755912581120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Amy_MIB",0,FALSE,FALSE,NA,NA
"2427","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:05:57,FALSE,NA,"1113110330115284992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yulsamador",236,TRUE,FALSE,NA,NA
"2428","Three retail startups enter the $1 billion unicorn club https://t.co/xSWACcPAqb",FALSE,0,NA,2019-04-02 16:05:02,FALSE,NA,"1113110097948016641",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MatanovicLaw",0,FALSE,FALSE,NA,NA
"2429","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:03:58,FALSE,NA,"1113109827977449472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VOGUEARAB",236,TRUE,FALSE,NA,NA
"2430","When in LA, clad head to toe in pink, head to the rose tinted beauty mecca that is @glossier ✔️ .
.
.… https://t.co/i6p86CpvEw",FALSE,1,NA,2019-04-02 16:03:02,TRUE,NA,"1113109595835240448",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","daniellef0x",0,FALSE,FALSE,NA,NA
"2431","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:02:27,FALSE,NA,"1113109449114337281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kara_marie1798",236,TRUE,FALSE,NA,NA
"2432","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 16:01:38,FALSE,NA,"1113109242414690305",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SJ_davenport3",236,TRUE,FALSE,NA,NA
"2433","RT @alexabaezz: this really is the pinnacle of my life @glossier https://t.co/jgqcaOiVZX",FALSE,0,NA,2019-04-02 16:01:29,FALSE,NA,"1113109202829037573",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melbell1997",6,TRUE,FALSE,NA,NA
"2434","Is Glossier Play worth the hype? 

https://t.co/zZDzvYQ9QT https://t.co/JHlLejiPuk",FALSE,1,NA,2019-04-02 16:00:54,FALSE,NA,"1113109055722188800",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","politics_pretty",0,FALSE,FALSE,NA,NA
"2435","Wherever this is, scatter my ashes 🌙 https://t.co/3EAeXOIXXC",FALSE,5,NA,2019-04-02 15:59:56,FALSE,NA,"1113108812703993857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Leaseybeans",0,FALSE,FALSE,NA,NA
"2436","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:58:43,FALSE,NA,"1113108507115511808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikkidalupang",236,TRUE,FALSE,NA,NA
"2437","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:57:30,FALSE,NA,"1113108200914608129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JaimieLambert",236,TRUE,FALSE,NA,NA
"2438","hehe i am extremely poor this month due to so much happening and it is taking all i have in me to not place a gloss… https://t.co/LZqFnzbR5l",FALSE,4,NA,2019-04-02 15:56:45,TRUE,NA,"1113108011613028365",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leawwwwwwww",0,FALSE,FALSE,NA,NA
"2439","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:56:15,FALSE,NA,"1113107886815764481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mousedcg",236,TRUE,FALSE,NA,NA
"2440","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:55:52,FALSE,NA,"1113107791135203328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bungachunga",236,TRUE,FALSE,NA,NA
"2441","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:54:44,FALSE,NA,"1113107504685174786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cassxox__",236,TRUE,FALSE,NA,NA
"2442","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:53:16,FALSE,NA,"1113107138031759361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ohPaulina",236,TRUE,FALSE,NA,NA
"2443","Heaven, is that you? https://t.co/69VnKc6ON8",FALSE,2,NA,2019-04-02 15:50:25,FALSE,NA,"1113106419962822656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pekeprieto",0,FALSE,FALSE,NA,NA
"2444","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:49:05,FALSE,NA,"1113106082577043456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niisxh",236,TRUE,FALSE,NA,NA
"2445","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:48:13,FALSE,NA,"1113105866012721152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ssarahtonin",236,TRUE,FALSE,NA,NA
"2446","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:47:02,FALSE,NA,"1113105567243886593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jillsaywhat",236,TRUE,FALSE,NA,NA
"2447","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:46:46,FALSE,NA,"1113105498654552064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cailymetallo",236,TRUE,FALSE,NA,NA
"2448","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:46:13,FALSE,NA,"1113105362561982464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DoraReynosa",236,TRUE,FALSE,NA,NA
"2449","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:46:00,FALSE,NA,"1113105307331321861",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hibelong",236,TRUE,FALSE,NA,NA
"2450","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:45:14,FALSE,NA,"1113105112992485376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","effortlessheart",236,TRUE,FALSE,NA,NA
"2451","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:44:36,FALSE,NA,"1113104954875699200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kathrynnolivia",236,TRUE,FALSE,NA,NA
"2452","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:39:47,FALSE,NA,"1113103744063897600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ffsmeriem",236,TRUE,FALSE,NA,NA
"2453","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:39:38,FALSE,NA,"1113103706755543041",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tooooocool4u",236,TRUE,FALSE,NA,NA
"2454","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:38:47,FALSE,NA,"1113103493068455936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KatieMTweets",236,TRUE,FALSE,NA,NA
"2455","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:38:47,FALSE,NA,"1113103492091187202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eloteangel",236,TRUE,FALSE,NA,NA
"2456","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:37:53,FALSE,NA,"1113103266651369472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jesssamayy",236,TRUE,FALSE,NA,NA
"2457","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:36:50,FALSE,NA,"1113103001005129728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zerosuitsteph",236,TRUE,FALSE,NA,NA
"2458","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:36:24,FALSE,NA,"1113102890913021953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","katbr_",236,TRUE,FALSE,NA,NA
"2459","@glossier Omg what shade of cloud paint do they use ✨💕",FALSE,5,"glossier",2019-04-02 15:36:04,FALSE,"1113100944768749569","1113102809166098432","2610470250","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sailoroboe",0,FALSE,FALSE,NA,NA
"2460","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:35:28,FALSE,NA,"1113102656363524096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Loskeratus",236,TRUE,FALSE,NA,NA
"2461","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:35:27,FALSE,NA,"1113102653628780544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","berenicemchlt",236,TRUE,FALSE,NA,NA
"2462","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:34:13,FALSE,NA,"1113102342147039232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bb__em",236,TRUE,FALSE,NA,NA
"2463","omg look @cocochemm https://t.co/9g0pbLp8aH",FALSE,1,NA,2019-04-02 15:33:49,FALSE,NA,"1113102242394136576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jessicaajoya",1,FALSE,FALSE,NA,NA
"2464","Your daily dose of calm... https://t.co/LqaVIidXDW",FALSE,2,NA,2019-04-02 15:33:39,FALSE,NA,"1113102198794280962",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suchdainties",0,FALSE,FALSE,NA,NA
"2465","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:33:20,FALSE,NA,"1113102121325547520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HallieKaySmith",236,TRUE,FALSE,NA,NA
"2466","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:33:02,FALSE,NA,"1113102044984799232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gentlegenell",236,TRUE,FALSE,NA,NA
"2467","i want to quit school and move to a country that is greener and warmer and not run by djt and i will bring only ess… https://t.co/UnVe0MiTR3",FALSE,16,NA,2019-04-02 15:32:52,TRUE,NA,"1113102003843092482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notmakennaa",1,FALSE,FALSE,NA,NA
"2468","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:32:42,FALSE,NA,"1113101962390626306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alissa14marie",236,TRUE,FALSE,NA,NA
"2469","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:32:28,FALSE,NA,"1113101902919630848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maryawk",236,TRUE,FALSE,NA,NA
"2470","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:31:43,FALSE,NA,"1113101713064583171",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","graypeofwrath",236,TRUE,FALSE,NA,NA
"2471","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:30:42,FALSE,NA,"1113101456062607360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mireleslups",236,TRUE,FALSE,NA,NA
"2472","New Blog Post: @glossier : Morning ☀️ 📷: https://t.co/nqgemjiObp https://t.co/sby0DUMbrR https://t.co/jBZacSoE9f",FALSE,0,NA,2019-04-02 15:30:41,FALSE,NA,"1113101453508390912",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","WonderOnBeauty1",0,FALSE,FALSE,NA,NA
"2473","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:30:40,FALSE,NA,"1113101448227696640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","idcvivi",236,TRUE,FALSE,NA,NA
"2474","RT @glossier: Morning ☀️
📷: https://t.co/GKN1K5MK9k https://t.co/nZWVjMUSZt",FALSE,0,NA,2019-04-02 15:30:39,FALSE,NA,"1113101445795119105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justlulwahh_",236,TRUE,FALSE,NA,NA
